"","logFC","AveExpr","t","P.Value","adj.P.Val","B","symbol"
"ILMN_2230683",0.333202053146803,6.51826538017928,10.9037539594205,1.24911488825349e-24,2.05606482980243e-23,44.873153922923,"CDCA7L"
"ILMN_1684402",0.298023576360534,6.26744443605913,10.9036652902118,1.2500709563474e-24,2.05692308300514e-23,44.8723954573261,"STXBP5"
"ILMN_2095820",0.306125170876081,7.49730874690244,10.9011411501447,1.27759451123802e-24,2.10148088478682e-23,44.8508057420869,"UTP14A"
"ILMN_1709026",-0.266131580822673,6.892828713287,-10.9009426500742,1.27978436061566e-24,2.10435146968085e-23,44.8491080329407,""
"ILMN_2415329",0.369995233679493,6.74240935474462,10.9004390359577,1.28535697995084e-24,2.11278042244576e-23,44.844800857485,"SULT1C2"
"ILMN_2404512",0.415526955357822,6.91405467972604,10.9001690936762,1.2883538837618e-24,2.11697120976596e-23,44.8424922142864,"PSEN2"
"ILMN_1778321",0.623414780537617,6.87913314768053,10.8992054875087,1.29910862222138e-24,2.13390202462277e-23,44.8342513740166,"SLC2A6"
"ILMN_1753426",0.267080121513861,6.89698177985415,10.8952564189489,1.34412417460338e-24,2.20707801230936e-23,44.8004829407771,"KIAA0556"
"ILMN_1760649",-0.916530948998752,8.00823112760783,-10.8947776936612,1.34968549930255e-24,2.21544109897656e-23,44.7963898404001,"PCK2"
"ILMN_1688479",0.648160536676556,8.03326629724804,10.8913276745341,1.39044633790925e-24,2.28155658976697e-23,44.7668952102208,"LRRC42"
"ILMN_2198893",0.571734167435674,7.84647488720088,10.88928528039,1.41515078378958e-24,2.32128875359702e-23,44.7494370422446,"LOC407835"
"ILMN_1808163",-0.443918493979885,7.69316486590925,-10.8889579584959,1.41915037898242e-24,2.32704273681861e-23,44.7466393028433,"C11orf24"
"ILMN_1689353",0.26387128085056,6.46389659009531,10.8886014223308,1.42351973490146e-24,2.33339883667273e-23,44.7435919129288,"APLN"
"ILMN_1695606",-0.184902210042997,5.89562377518057,-10.8879117700811,1.43200942070697e-24,2.34650214044723e-23,44.7376974707517,"EFNB3"
"ILMN_1798327",0.688780150180202,7.24419875184909,10.887129097956,1.4417051773876e-24,2.36157196640752e-23,44.7310082474069,"PAQR9"
"ILMN_1769575",0.590239592262614,7.06800744457253,10.8827850333823,1.49671787874083e-24,2.45083668427862e-23,44.6938860355778,"JAM3"
"ILMN_1757730",0.460923107729843,7.62836251095971,10.880359784557,1.52833347818729e-24,2.50174075365815e-23,44.6731647397375,"TTC27"
"ILMN_1665557",-0.23125710651158,7.17322662770725,-10.8793301413593,1.54195586218581e-24,2.52316657213759e-23,44.6643682771064,"USP15"
"ILMN_3268028",0.307305041359025,7.25908816132193,10.8784238947382,1.55404551409208e-24,2.54207037204907e-23,44.6566264105763,""
"ILMN_1712298",-0.629589197954012,8.84766525329082,-10.8766287827611,1.57827181782279e-24,2.58080709173559e-23,44.6412922474681,"ANKRD46"
"ILMN_3237534",0.222895306473904,6.72457773704561,10.8754227198767,1.59475896743273e-24,2.60686627343072e-23,44.630990656083,""
"ILMN_1733155",0.271050222950511,6.68029554199598,10.8751474622505,1.59854573231214e-24,2.6121539948276e-23,44.6286396331841,"GIT1"
"ILMN_1768751",0.335549275363236,7.73842233446492,10.8750082328132,1.60046453747161e-24,2.61438672097925e-23,44.6274504634518,"MTA3"
"ILMN_3241758",0.528787826698412,11.5527987862356,10.8729810412822,1.62866324308137e-24,2.65953176854175e-23,44.6101370425846,"POTEF"
"ILMN_1814281",0.221952781371746,6.78045542302135,10.872813559464,1.63101492277396e-24,2.66245323181897e-23,44.6087067306306,"SPC25"
"ILMN_2354855",0.259196350784865,6.36218714709666,10.8687496137472,1.6891246428841e-24,2.75636018880015e-23,44.5740040697444,"OTUB1"
"ILMN_2381945",-0.873900715792196,13.4361548662218,-10.8682079932837,1.6970230213345e-24,2.7682943963672e-23,44.5693796479774,"FGA"
"ILMN_1697567",0.609793864508396,7.68670824507412,10.8679157754144,1.70129963146946e-24,2.77431435079357e-23,44.5668847106943,"TPM3"
"ILMN_1758337",0.326250954809728,6.34184757212904,10.8674291785634,1.70844476489983e-24,2.7850062559199e-23,44.5627302631978,"ZNF213"
"ILMN_2410038",0.397819545373743,8.27402790393,10.8651066496444,1.74296163502834e-24,2.84029522914759e-23,44.5429025300026,"FAM111A"
"ILMN_1695246",0.502528027347415,7.26257654084622,10.8646012838061,1.75056360797972e-24,2.8517012605998e-23,44.538588476263,"KLHDC8B"
"ILMN_1787526",-0.416897062493718,6.89275099158188,-10.8611165968787,1.803886849016e-24,2.93755462339932e-23,44.5088445777442,"C2orf88"
"ILMN_1776105",0.488731908679964,7.16282372080835,10.8607574634651,1.80947331132458e-24,2.94563830449993e-23,44.505779467862,"PSPH"
"ILMN_1800958",0.529078137430121,6.86409903799401,10.860237896369,1.81758583419817e-24,2.95782718128473e-23,44.5013452008751,"TMEM237"
"ILMN_1743763",0.520373742259118,7.82089684360024,10.8587414114293,1.84115454860438e-24,2.99515148517033e-23,44.488574065176,"TJAP1"
"ILMN_1810233",-1.51521512649949,11.1547022466147,-10.856006974823,1.8850076633828e-24,3.06543703279258e-23,44.4652407373779,"UGT2B11"
"ILMN_1727249",0.264036491250779,6.03239059968571,10.85136599432,1.9618258711802e-24,3.18926436626111e-23,44.4256462942444,"FAM21C"
"ILMN_1661750",0.811265424836752,6.60525276091212,10.8512266509699,1.96417979629107e-24,3.19199452266079e-23,44.4244576385979,"VIL1"
"ILMN_1759549",0.187197191485178,6.66099576256995,10.8505886635874,1.97499321244068e-24,3.20846562967149e-23,44.4190154573138,"SRGAP2"
"ILMN_2413572",0.259067621930026,6.51617160484065,10.8450735252533,2.07097201907783e-24,3.36323297387852e-23,44.3719776701368,"MARK2"
"ILMN_1728676",0.846136516392125,7.98516669257237,10.8437614830071,2.09447957245823e-24,3.40024208601855e-23,44.3607894734962,"KIAA0196"
"ILMN_1752728",-0.578841029002587,9.89045771913477,-10.8391673710006,2.1789010326791e-24,3.53608139813008e-23,44.3216201428134,"FUCA1"
"ILMN_1653797",0.474057919799531,9.39447369434999,10.8370998630381,2.21798900801831e-24,3.5982822703617e-23,44.3039957014979,"C6orf62"
"ILMN_3242105",0.708956755947113,6.91058992200553,10.8300907519355,2.3557621108527e-24,3.82048424852236e-23,44.2442609695032,""
"ILMN_1657898",0.240221603926406,6.12143470345624,10.8297682225043,2.36230261674049e-24,3.82977892195993e-23,44.2415127646188,"MTFP1"
"ILMN_1784287",-0.634314168441484,8.53723024157476,-10.8285949312301,2.38624817033623e-24,3.86727473167197e-23,44.2315157942358,"TGFBR3"
"ILMN_1681998",0.254360218718738,6.44428519465365,10.8251698091412,2.45754003940827e-24,3.98106902247154e-23,44.202335762922,"AP2B1"
"ILMN_1793290",0.265133087146769,6.41727959087656,10.8251411282248,2.45814586642052e-24,3.98106902247154e-23,44.2020914406834,"WDR60"
"ILMN_1677396",-0.608443758438575,9.20117549083584,-10.8190583717189,2.59004450549085e-24,4.1932492690162e-23,44.1502830527066,"NDFIP2"
"ILMN_1809883",0.162488083489981,5.94688322515628,10.8182420850475,2.60827209875979e-24,4.22131533958994e-23,44.1433318025108,"CCDC134"
"ILMN_1801226",0.282537879303929,6.99601180843037,10.8177428922015,2.61948179244009e-24,4.2380080979023e-23,44.1390809756631,"DOCK6"
"ILMN_1725644",0.32456591269128,6.77673576508993,10.8159241777415,2.66072874322368e-24,4.30326952548101e-23,44.1235948465253,"UBE2D2"
"ILMN_3247578",0.677988844254097,7.65437215468031,10.8144228214255,2.69526421757774e-24,4.35763541402226e-23,44.1108121090287,"FAT1"
"ILMN_2103397",0.31646839361733,6.4691088222169,10.8142538349545,2.69917917845284e-24,4.36247459910942e-23,44.1093734006351,"ZNF234"
"ILMN_1711514",0.630805370524971,7.09309620492868,10.8141365557146,2.7018995443759e-24,4.36538040759647e-23,44.1083749222139,"COCH"
"ILMN_1764945",0.336060903635622,7.47869186036222,10.8132451859591,2.72266469185471e-24,4.39742871032902e-23,44.1007862847417,"AP3D1"
"ILMN_2365549",0.571954302018729,8.26513007330014,10.8126028322341,2.73772708997789e-24,4.42024766560982e-23,44.0953178570489,"BRPF1"
"ILMN_1745904",0.390553452779329,8.86739519880133,10.8106759062553,2.78340981056165e-24,4.49247279894983e-23,44.0789148441278,"CCDC6"
"ILMN_1685858",-0.29601832104088,6.95996054394567,-10.8100461610114,2.79850319069244e-24,4.51529377746806e-23,44.0735544836294,"MLN"
"ILMN_1783606",0.20902006146085,6.08404195484313,10.8088231254662,2.82804902348616e-24,4.56140981385261e-23,44.0631445777571,"KMT2E"
"ILMN_2091310",-1.1070945414559,8.39214971955104,-10.8059520188501,2.89863251655275e-24,4.6736622344404e-23,44.03870972153,"ANO1"
"ILMN_1727761",0.216681163784183,6.44599454305252,10.8046071978111,2.93229317224568e-24,4.72632526533318e-23,44.0272657627864,"GMEB1"
"ILMN_1700695",0.574071649179659,9.40329829241381,10.8039982153117,2.94766343770379e-24,4.7494816773053e-23,44.022083803052,"SLC44A1"
"ILMN_2380566",-0.282717342075733,7.90838174244491,-10.8014043125482,3.01403362602956e-24,4.85476900219866e-23,44.0000136213459,"SIAH1"
"ILMN_1668345",-0.727485240271374,10.7209969204612,-10.8005769805352,3.03551340284624e-24,4.88770332639989e-23,43.9929749205021,"OAF"
"ILMN_1743677",0.548645885580546,7.35477008221604,10.7999384849009,3.05219444013283e-24,4.91289107110224e-23,43.9875429967485,"HNRNPU"
"ILMN_1677200",-0.991932620704623,8.90434306515132,-10.7996321074364,3.06023103203032e-24,4.92415209550395e-23,43.9849365933883,"CYFIP2"
"ILMN_1685170",0.526014255552797,7.12049511853592,10.7991001581913,3.07423459387407e-24,4.94500352433387e-23,43.9804113148815,"ANXA11"
"ILMN_3238058",0.653673588240217,7.880783175581,10.7982187800569,3.09757719762552e-24,4.9808578227398e-23,43.9729137359811,"MGAT5"
"ILMN_1692731",0.578308325316434,7.35287852317412,10.7975304535113,3.11592942450644e-24,5.00866603790484e-23,43.9670586249245,"TTYH3"
"ILMN_1778677",0.338728646288145,6.44090458869349,10.7968438780534,3.13434262171569e-24,5.03655334083027e-23,43.9612186230061,"MRS2"
"ILMN_1814971",-0.531085121704724,9.21196300356751,-10.7963252078486,3.14832446150354e-24,5.05730341112464e-23,43.9568069626269,"TCF25"
"ILMN_1669409",-0.364526010747653,6.97787135654983,-10.7928303315266,3.24416601191468e-24,5.20948992812482e-23,43.9270837233468,"VSIG4"
"ILMN_1751743",0.250209668485602,7.099821584698,10.7761205164864,3.7440288618379e-24,6.01013154100254e-23,43.7850466076286,"XRCC1"
"ILMN_3310945",-0.166710808330719,6.45000769607373,-10.7758226075277,3.75360238521191e-24,6.0234562792602e-23,43.7825154663286,"MIR548F5"
"ILMN_1738237",0.452514628530673,7.4244363203991,10.7752789249608,3.77113678690169e-24,6.0495425819169e-23,43.7778962483508,"HS1BP3"
"ILMN_2392635",0.475934625420425,7.8099894817729,10.774783261047,3.78719346258731e-24,6.07324148525989e-23,43.7736851219729,"ABCF1"
"ILMN_1658678",0.460603408981615,7.41583017104374,10.7732014992854,3.83888929773054e-24,6.15405685083002e-23,43.7602473302885,"SAAL1"
"ILMN_2337923",-0.575884870217761,7.66873782203224,-10.7719341850221,3.88081381149174e-24,6.21915855066791e-23,43.7494817352717,"TPD52L1"
"ILMN_3245038",-0.198572316803976,6.71137526516883,-10.7717323142915,3.88753386384111e-24,6.22781872168425e-23,43.7477669490319,""
"ILMN_1683231",-0.265749999785715,7.25065268612587,-10.7710506109714,3.91031259912553e-24,6.26219029199383e-23,43.7419763729731,"FAM83F"
"ILMN_1789790",-0.18413279117937,6.53442030674799,-10.7691342255901,3.97506064768751e-24,6.36372784271029e-23,43.7256991993588,""
"ILMN_2315569",0.314734159537927,6.14597667322842,10.768658024114,3.99131445599489e-24,6.38758789317031e-23,43.7216547532512,"N6AMT1"
"ILMN_1730201",0.642277452523491,7.48695489724177,10.7675218837155,4.03036073297262e-24,6.44789590826448e-23,43.7120057698595,"DTNA"
"ILMN_1659952",0.238736572194927,6.79789489887813,10.7644722447913,4.13705645749341e-24,6.61635426623727e-23,43.6861087814232,"MTMR2"
"ILMN_3251634",0.261040506269395,6.94134908241756,10.7608681700131,4.26677430536086e-24,6.82150542069568e-23,43.6555090823872,"SENP5"
"ILMN_1676075",0.242589528151923,7.09585260878492,10.7597660156581,4.30724432181889e-24,6.88388122395931e-23,43.6461526355974,"KLHL12"
"ILMN_3237977",0.194128907285158,6.64236853608103,10.7597109901538,4.30927477281426e-24,6.88480115036763e-23,43.6456855256928,"AVL9"
"ILMN_1723177",0.352655008871512,9.14773681068728,10.757524885806,4.39071673597885e-24,7.01255106637621e-23,43.6271288657735,"ANAPC5"
"ILMN_1782050",-0.729172067767157,11.0006961190078,-10.7571313806416,4.40553815402969e-24,7.03384892250833e-23,43.6237888441268,"CEBPD"
"ILMN_1760954",0.497044209922261,9.27466581810549,10.7549815528958,4.48739394824099e-24,7.16212289418578e-23,43.6055426266426,"DENR"
"ILMN_2204726",0.279598529374873,7.23945313705755,10.7509474774378,4.64509434499221e-24,7.41132163479658e-23,43.5713099348797,"UBR5"
"ILMN_1706539",0.276507021274801,7.46692186429249,10.7508270772805,4.64988473687889e-24,7.41646428727063e-23,43.5702883473283,"KDM3B"
"ILMN_1713935",0.294268230756866,6.33565868770116,10.749492688955,4.70330627510319e-24,7.49914295339314e-23,43.5589665915087,"C3orf33"
"ILMN_2225718",0.22072248217653,5.8837461518873,10.7490102042349,4.72277208206038e-24,7.5276437601665e-23,43.5548730999769,"CENPE"
"ILMN_2358733",0.188581438079297,6.83488438181512,10.7469333901452,4.80747918990395e-24,7.65951657527757e-23,43.5372542297158,"TAZ"
"ILMN_1797893",-0.318479021451654,7.42083544606437,-10.7469026332281,4.80874495385957e-24,7.65951657527757e-23,43.5369933149769,"N4BP2L2"
"ILMN_1755720",-1.00174617273192,11.7539382674146,-10.7442529618361,4.9190415963587e-24,7.83256411387896e-23,43.5145174454345,"SLC2A2"
"ILMN_3191227",0.227172337556984,6.33754183071794,10.7421040821,5.0103355732991e-24,7.97524757266173e-23,43.4962919015776,""
"ILMN_1809590",0.625314040628381,6.9575607949821,10.7410002057131,5.05788586525054e-24,8.04822907872399e-23,43.486930286362,"GINS2"
"ILMN_1690136",0.237618560606711,6.10767701507646,10.7406658885574,5.0723751130009e-24,8.0685716797493e-23,43.4840951615554,"NIPBL"
"ILMN_1651506",0.281759900248429,6.40766675549492,10.7401104027498,5.09654104338079e-24,8.10428803077652e-23,43.4793845632074,"TGS1"
"ILMN_1738494",-0.243516883429682,6.27344820208818,-10.7387261411416,5.15726116636672e-24,8.19808767806424e-23,43.4676464421546,"AQP7"
"ILMN_1719972",0.347661310933987,6.16209772274927,10.7386374236458,5.16117715168694e-24,8.20155763429419e-23,43.466894174401,"PLXNA3"
"ILMN_1694686",0.394553402552982,7.49312615942219,10.7374341528862,5.21458222644194e-24,8.28231168337013e-23,43.4566915614576,""
"ILMN_1667043",0.489013445005113,9.55707775455117,10.7374136851366,5.21549538626946e-24,8.28231168337013e-23,43.4565180197696,"EIF4A3"
"ILMN_1698100",0.330720262394074,6.70784997089274,10.7356756629415,5.2936190424977e-24,8.40355363797782e-23,43.4417823984925,"ANXA2P1"
"ILMN_1748473",-0.608563511580572,9.29051669207494,-10.7338671884811,5.37614435935466e-24,8.53169951434408e-23,43.4264509221177,"GIMAP4"
"ILMN_1697559",0.532811113117914,6.94196293447182,10.7309183390872,5.51345875188506e-24,8.74667812656576e-23,43.4014550409441,"G6PD"
"ILMN_1672176",0.223807621005876,6.29448220738116,10.7286087946016,5.62343291022108e-24,8.91815400839116e-23,43.3818809973463,"SMPD2"
"ILMN_1762883",0.365133507197298,7.02491889261797,10.7269004892554,5.70617782984585e-24,9.04634684897136e-23,43.3674041965053,"ECE2"
"ILMN_2379520",-0.780775011802179,7.94523427896001,-10.7266116193161,5.7202888968894e-24,9.0656808930843e-23,43.3649563396312,"HAGH"
"ILMN_1651568",1.30355726004077,7.50645110545352,10.7254830539572,5.77575162272333e-24,9.1505153679992e-23,43.3553933484502,"MUC13"
"ILMN_1713764",0.395609665078849,7.0066228745451,10.7241876983943,5.84007019378915e-24,9.2493186673589e-23,43.3444177657018,""
"ILMN_1770850",0.308422048567489,6.00499676693021,10.7237485966013,5.86203415866702e-24,9.28099841052524e-23,43.3406974187285,"PNMA1"
"ILMN_1815719",-0.522515386854188,8.16817100410054,-10.7235266284224,5.87316827344127e-24,9.2955164616743e-23,43.3388167981085,"PLCG2"
"ILMN_1776157",-0.936129927910545,8.70798158083465,-10.7233954847114,5.87975642924947e-24,9.30283228021975e-23,43.3377056964448,"SEPT4"
"ILMN_3246678",-1.71087487423062,9.69713576223947,-10.7223470069859,5.9326926893711e-24,9.38344973726967e-23,43.3288228595474,"NPW"
"ILMN_2092664",0.463684239980481,8.47715465128081,10.718126258878,6.15062687653121e-24,9.72489527825214e-23,43.293069239012,"ADSS"
"ILMN_1694466",-0.451410831610516,9.22710861666582,-10.7168923972044,6.21582603305463e-24,9.82470057990129e-23,43.2826188376086,"ZBED1"
"ILMN_3274914",0.370596665620923,6.72709029869686,10.7159917391307,6.26385144736978e-24,9.89657877924688e-23,43.2749910015146,""
"ILMN_3216125",0.725882557363273,10.1772168809487,10.71596124299,6.26548401889644e-24,9.89657877924688e-23,43.2747327306949,""
"ILMN_2375002",0.516188237999106,6.6453667404598,10.715630771738,6.28320251415598e-24,9.9212543402537e-23,43.2719340078052,"MAP4K4"
"ILMN_1795228",-0.784427643541849,11.4133416507851,-10.7144455829241,6.34715794046092e-24,1.0018897772396e-22,43.2618971924399,"ZFAND5"
"ILMN_1732158",-0.291629174665877,7.21238393756347,-10.7138919000809,6.37725721320326e-24,1.00630524541653e-22,43.2572085295671,"FMO2"
"ILMN_1699049",0.305098990618307,6.90422943812571,10.7117979771714,6.49237510969473e-24,1.02412889105361e-22,43.2394781724379,""
"ILMN_1753925",-0.225548110424916,7.34561175290128,-10.7111927211244,6.52603345441932e-24,1.02909523879869e-22,43.2343535228801,""
"ILMN_2206098",0.295640822167119,6.39948986779181,10.7101484380306,6.58451434754155e-24,1.03797126072188e-22,43.2255120652853,"ATG10"
"ILMN_1777708",-0.246531444262984,6.95028250083596,-10.7100092726912,6.59234697083449e-24,1.03885992574359e-22,43.2243338550969,"CARMIL3"
"ILMN_2038778",0.551898472279734,11.5466526546746,10.7096558774002,6.6122787061807e-24,1.04165401202593e-22,43.2213419580099,"GAPDH"
"ILMN_1811790",0.238571813501821,5.98600081257979,10.7086520016637,6.66922527859122e-24,1.05027536725049e-22,43.2128433094406,"FOXS1"
"ILMN_1703692",0.586346285007104,8.80468479873948,10.7081311203854,6.69896495306069e-24,1.0546078458872e-22,43.2084337956191,""
"ILMN_1665331",-0.558845661150698,9.0397853284425,-10.7074211429129,6.73971341785366e-24,1.06066996366175e-22,43.2024236909734,"AMT"
"ILMN_1802027",-0.545249102812998,11.6126417946621,-10.7067788652603,6.77678848821329e-24,1.06615013839002e-22,43.1969868785468,"MGST2"
"ILMN_1783226",0.844513221412984,8.98621116075733,10.7056495887717,6.84246739860549e-24,1.07612523996081e-22,43.1874281317813,"SSR2"
"ILMN_1683658",0.566115294454313,8.71089179879053,10.7052557574766,6.86552115616925e-24,1.07939221818404e-22,43.1840946894272,"FKBP1A"
"ILMN_1740466",-0.715924530502323,9.1569312261449,-10.6973345233862,7.34595006628414e-24,1.1545413317395e-22,43.1170634034385,"FAM46A"
"ILMN_1714384",-0.801759033940082,9.07068200310849,-10.6972003458961,7.35436937963208e-24,1.15548081723881e-22,43.1159282113748,"PCCA"
"ILMN_2368292",0.42023342909852,9.46893236768703,10.6942021458436,7.54502064356931e-24,1.18504152643754e-22,43.0905644700719,"TSEN34"
"ILMN_2325347",0.425965016011958,6.84545979559708,10.6940109764541,7.55734206464461e-24,1.18658294135759e-22,43.0889473830046,"B3GALNT1"
"ILMN_1745784",0.350638314034381,6.66799778335613,10.6927374881976,7.63993392138535e-24,1.19915287881167e-22,43.0781754734788,"ZNF324"
"ILMN_1728972",0.333934960022576,5.98850985348102,10.6864389847806,8.0617995740717e-24,1.26494874417704e-22,43.0249100174305,"FAM64A"
"ILMN_1660624",0.255319599136979,6.03237437983,10.6862891154526,8.07211463916524e-24,1.26614743476704e-22,43.023642818487,"LIMK2"
"ILMN_1734814",0.578206976132093,6.8241858974594,10.6862079799181,8.07770443073815e-24,1.26660439620882e-22,43.0229567927468,"HSPA4"
"ILMN_1679800",0.414232136881582,8.44160990530752,10.6859872174956,8.09293322651008e-24,1.26857197442245e-22,43.0210901943434,"BRIX1"
"ILMN_1702055",-0.455651343133098,6.63986275961293,-10.6857367833626,8.11024340282069e-24,1.27086439917776e-22,43.0189727417973,"ROPN1B"
"ILMN_1668880",-1.216910882628,11.0625113153047,-10.6847470495638,8.17901527258966e-24,1.28121661616935e-22,43.0106046989345,"AKR1C4"
"ILMN_1807339",-1.71716653952583,12.5657612459078,-10.6839697845946,8.23342970844458e-24,1.28931367998916e-22,43.0040333627855,"HRG"
"ILMN_1752579",0.575911596342388,9.61838009724609,10.6833511931505,8.27699276620615e-24,1.29570667772138e-22,42.9988037205381,"ATP6V0A1"
"ILMN_1746517",-0.954091281455219,9.34690738193098,-10.6803998216925,8.48801136968396e-24,1.32830080042181e-22,42.973854918969,"KYNU"
"ILMN_1678605",0.603226407099718,7.53837978072742,10.6803482534929,8.4917455473039e-24,1.32844586623161e-22,42.97341903366,"CDC123"
"ILMN_1776094",-0.469758057376524,9.8793222437183,-10.6800021642024,8.51684898687918e-24,1.33176832314015e-22,42.9704937114143,"PPCS"
"ILMN_2214955",0.329491162827331,6.68521042648316,10.6799778977223,8.51861190994916e-24,1.33176832314015e-22,42.970288600886,"CCDC127"
"ILMN_1809944",0.457170140916111,7.8681061730614,10.6749731000265,8.89006246852051e-24,1.38938053565983e-22,42.9279917418047,"TRMT12"
"ILMN_1713249",0.222815605111505,6.9886066476077,10.6731854010442,9.02660868236902e-24,1.4102548784277e-22,42.9128862288336,"PHF19"
"ILMN_1862909",-0.474320155722406,7.41006838333846,-10.6727869112279,9.05732866241895e-24,1.41458734089654e-22,42.9095193119989,"RORA"
"ILMN_1741171",-0.284237640097004,7.33360268667519,-10.6710423788736,9.19304406842934e-24,1.43518729560503e-22,42.8947802864248,"TM2D2"
"ILMN_1715324",-0.735355926846487,9.18517605151223,-10.671013703286,9.19529167693185e-24,1.43518729560503e-22,42.8945380268026,"HSD17B8"
"ILMN_2155480",0.379888587098022,6.94866809400085,10.6703608746166,9.24660874296061e-24,1.44272095464268e-22,42.8890228448862,"RAB43"
"ILMN_1761113",0.520750802213541,9.18629256477773,10.6695487701816,9.31084343243226e-24,1.45226448171718e-22,42.8821623550791,"GNL2"
"ILMN_1654612",0.222669936598944,5.83267644160374,10.6692469303088,9.33483080761479e-24,1.45552618882621e-22,42.8796125520594,"ZNF589"
"ILMN_1670096",0.399658078635134,7.14978054215285,10.6683343323039,9.40772962504534e-24,1.46640971359032e-22,42.8719036039324,"NRBP1"
"ILMN_2135709",0.836875005482843,6.98673753804755,10.668276236866,9.41238942649536e-24,1.46665296289114e-22,42.8714128699692,"ERICH5"
"ILMN_1707727",-1.30193458566351,10.1594505152414,-10.6621327998314,9.91832052879395e-24,1.54497920468768e-22,42.8195278658961,"ANGPTL4"
"ILMN_1735045",0.251829185635172,6.09118203183768,10.6577149427758,1.02987622065362e-23,1.60371281309612e-22,42.7822271990962,"A4GALT"
"ILMN_2215119",0.293457585294995,6.15819892060416,10.6534270637183,1.0681870237219e-23,1.66282284617078e-22,42.7460325888422,"SYNJ2"
"ILMN_1880103",-0.22200143626409,7.12954850843719,-10.6526022573595,1.0757171940047e-23,1.67399423781271e-22,42.7390712540567,""
"ILMN_1766309",0.315301389549355,6.88475966170258,10.651987519961,1.08136380173023e-23,1.68222811273108e-22,42.7338830982088,"ANKRD54"
"ILMN_1718152",-0.564323000558259,6.66262755493486,-10.6495002817145,1.10451232363264e-23,1.71767455442876e-22,42.7128935147729,"DEPDC7"
"ILMN_1765212",-0.362421613054957,6.47748658547394,-10.6422535515262,1.174802118065e-23,1.82638504051216e-22,42.6517553344083,"LARP1B"
"ILMN_1807283",0.411277516180894,7.28388431875175,10.6398341821856,1.19924472748549e-23,1.86377202754666e-22,42.6313493624796,"NDST1"
"ILMN_1729197",0.236563763635445,6.6720784545886,10.6371742768099,1.2267009741007e-23,1.90581648710989e-22,42.6089177413376,""
"ILMN_1739001",-1.01402679325114,7.05510266105212,-10.6370148139627,1.22836669638778e-23,1.90777804966061e-22,42.6075730570896,"TACSTD2"
"ILMN_1811050",0.313217642814217,6.17102142755116,10.6363530996612,1.23530290225199e-23,1.91792123501546e-22,42.6019932200499,"CCDC88A"
"ILMN_1806106",0.523341506647428,8.29641294984231,10.635791448906,1.24122075173899e-23,1.92647719365511e-22,42.597257317834,"GNL3"
"ILMN_1725678",-0.341659535148222,6.21383697993991,-10.635578488026,1.24347197885701e-23,1.92933850673608e-22,42.5954616460535,"GFRA1"
"ILMN_1778104",-0.944952732668035,9.2118825112408,-10.6344269949701,1.25571497285418e-23,1.94769582629886e-22,42.585752698739,"ACADM"
"ILMN_3307757",-0.179448436340618,6.64615068057068,-10.6323899065221,1.27766796970744e-23,1.98109702917645e-22,42.5685782582244,"SCIMP"
"ILMN_1808059",0.442409175973944,7.12250100155591,10.6320466724532,1.28140424517657e-23,1.98623953797873e-22,42.5656846838814,"BCAS4"
"ILMN_2093027",-0.993522330419057,9.67868791964492,-10.6319313253314,1.28266229241803e-23,1.98753856136537e-22,42.5647122825706,"MYO1B"
"ILMN_3241262",0.211598318243982,6.49723676669474,10.6317295710513,1.2848657012163e-23,1.99030113187099e-22,42.5630114649817,"PABPC4L"
"ILMN_2374383",0.324472772209432,6.89168850068491,10.6307841851229,1.29524070593847e-23,2.00571583531171e-22,42.5550419774075,"TSPAN17"
"ILMN_1656335",0.276625239027115,6.6033133517482,10.6291778440342,1.3130605110254e-23,2.03264516072146e-22,42.5415016703476,"RIT1"
"ILMN_1807807",0.305435261921062,6.33920220028968,10.6283837676653,1.32195929687118e-23,2.04575146520062e-22,42.5348086167839,"SKA2"
"ILMN_1767811",0.281433686365096,6.35500080930236,10.6260955980831,1.34793811768406e-23,2.08527216551692e-22,42.5155238961118,"ZNF416"
"ILMN_1711171",0.283998220167072,5.92881565247127,10.6244487541323,1.3669489724471e-23,2.11399105304294e-22,42.501645780864,"CREB3L4"
"ILMN_1735260",-1.08408308893543,9.74390148294024,-10.6226723403585,1.38775433726578e-23,2.1451171722839e-22,42.4866771809951,"MASP2"
"ILMN_1702837",0.46364496703139,8.86293943680693,10.622653020695,1.38798233026928e-23,2.1451171722839e-22,42.4865143957282,"PSMD1"
"ILMN_1663664",0.31720392542537,9.18733036178035,10.6203987574232,1.41484223383262e-23,2.18591508428537e-22,42.4675214234589,"MRPS10"
"ILMN_1750678",-0.603225348790907,6.16140483775966,-10.6198837320577,1.42105096274313e-23,2.19479095006178e-22,42.4631824825792,"TIMD4"
"ILMN_1676067",0.197112788053908,5.75842657965113,10.6196118436316,1.42433954060842e-23,2.19915236803303e-22,42.4608919503716,"SEMA3G"
"ILMN_1782977",0.313938404389106,13.5452384279519,10.6190906254801,1.43066500037689e-23,2.2081982978746e-22,42.4565010285265,"UBA52"
"ILMN_1669070",-0.321211466318616,7.39802748794359,-10.6188586103438,1.43348968739933e-23,2.21183672894681e-22,42.4545464934687,"MIPEP"
"ILMN_2330597",0.225725691207806,6.17567822784666,10.6177068365529,1.44759430072345e-23,2.2328717435833e-22,42.4448441253641,"PQLC2"
