"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0051702","biological process involved in interaction with symbiont",124,-0.331055380979422,-1.61311058713906,0.000175586729208708,0.00334719104548172,0.00265850281165386,1765,"tags=27%, list=6%, signal=25%","23137/171389/3080/440275/222236/1025/80149/3078/9189/3249/407006/5091/2040/1524/2147/8542/1436/1610/4615/566/383/325/3273/5196/5288/6348/820/55808/6351/3725/5340/4153/64922"
"GO:1900047","negative regulation of hemostasis",51,-0.469670475543377,-1.97798035779799,0.00017948605316745,0.00341079766238584,0.0027090222972708,2189,"tags=43%, list=7%, signal=40%","5624/2161/2147/350/1361/3273/2160/5196/5627/710/7056/5345/2243/2266/5055/2244/5156/114897/3818/7057/5340/5054"
"GO:0097501","stress response to metal ion",20,-0.661294376068991,-2.15169391103861,0.000181389352312216,0.00343619454286454,0.00272919374169762,2243,"tags=55%, list=7%, signal=51%","64116/7779/4489/4499/4501/4502/4495/4493/645745/4494/4496"
"GO:0042092","type 2 immune response",42,-0.509829397262714,-2.11248534359326,0.000186878124727638,0.00351930230812739,0.00279520199298038,3622,"tags=36%, list=12%, signal=31%","30009/2205/942/602/3566/114548/975/383/282618/2625/3586/90865/91543/3569/1893"
"GO:0032689","negative regulation of type II interferon production",44,-0.479861883029147,-1.95856296452813,0.000186937535997529,0.00351930230812739,0.00279520199298038,2750,"tags=36%, list=9%, signal=33%","9971/53833/5621/29126/3624/80380/10859/2625/558/7099/3586/114770/90865/1378/8993/9173"
"GO:0170034","L-amino acid biosynthetic process",59,-0.450072624549546,-1.8609072813407,0.000187756426848337,0.00352377541657777,0.00279875475445428,2913,"tags=37%, list=10%, signal=34%","23743/5092/1491/10157/5053/875/55256/2805/2806/2746/189/4522/6470/29968/54363/441024/26227/635/27165/445/102724560/64902"
"GO:0014896","muscle hypertrophy",91,-0.376964200523846,-1.80602926242937,0.000192082774928817,0.00359384500499533,0.00285440744809749,2645,"tags=25%, list=9%, signal=23%","4775/7133/8470/2627/4625/7132/2626/6416/9472/7074/23493/3572/90523/10611/4624/3479/32/2308/9464/221476/8013/148/27302"
"GO:0061045","negative regulation of wound healing",74,-0.416388075745162,-1.91891430704106,0.000199469302639937,0.003686533270132,0.00292802500088277,2318,"tags=38%, list=8%, signal=35%","7124/5624/55966/2161/2147/90102/350/1361/58189/325/3273/2160/5196/5627/710/7056/5345/2243/2266/5055/2244/5156/114897/3818/7057/5340/22915/5054"
"GO:0006081","cellular aldehyde metabolic process",75,-0.397112656112607,-1.8438215211189,0.000199469302639937,0.003686533270132,0.00292802500088277,3840,"tags=35%, list=13%, signal=30%","10901/55163/654/132158/3029/3418/195814/317749/220/23729/223/26007/9380/189/1910/22977/229/249/217/112817/64902/64577/5105/127/653/83875"
"GO:0009261","ribonucleotide catabolic process",133,-0.322097271565477,-1.56285385848444,0.000199400262452805,0.003686533270132,0.00292802500088277,3016,"tags=25%, list=10%, signal=22%","9615/5207/8850/26137/3939/5142/5209/4907/6774/51422/3356/4860/957/51733/1806/55526/9611/3479/1807/8671/5236/7498/3101/55753/5138/229/6521/2027/2819/27115/863/2203/170685"
"GO:0048732","gland development",449,0.441493182017436,1.3536922300538,0.000198385859103917,0.003686533270132,0.00292802500088277,5299,"tags=25%, list=17%, signal=21%","3209/64478/190/89780/3206/5307/10481/3207/1588/6495/3219/1950/54575/3235/3232/3481/5080/655/6657/8862/5308/4192/1447/9133/2692/64220/79733/54576/8022/144455/3239/128239/51804/5454/1482/256297/785/247/6531/326/51176/3200/6091/25928/6496/2516/6790/3321/887/6997/8928/3205/2146/768239/7299/80279/23440/55897/5154/3673/3642/4487/5324/3651/123872/652/1448/7166/7298/3099/159296/4830/23213/2735/80139/54361/7849/4838/1030/23513/5361/57864/675/1392/5021/790/8456/6662/3549/2304/2691/90780/5270/780/27122/3670/6714/5122/5617/2487/7490/6591/54577/5111/29842/7042/8626/9095/1813/3911/344167/55036/2194"
"GO:0044771","meiotic cell cycle phase transition",15,0.807868742291815,1.8425265576595,0.000203049027449337,0.00374128633555586,0.00297151256296038,2223,"tags=60%, list=7%, signal=56%","995/991/7272/9133/10403/9088/11130/993/5017"
"GO:0032613","interleukin-10 production",65,-0.421369816548797,-1.87818735323566,0.000205779657891963,0.00376868968622682,0.00299327764413369,2191,"tags=32%, list=7%, signal=30%","406885/54502/695/5336/53833/6774/64581/9308/602/7097/3662/29126/80380/10859/7099/7057/2213/3569/3082/353514/85480"
"GO:0032653","regulation of interleukin-10 production",65,-0.421369816548797,-1.87818735323566,0.000205779657891963,0.00376868968622682,0.00299327764413369,2191,"tags=32%, list=7%, signal=30%","406885/54502/695/5336/53833/6774/64581/9308/602/7097/3662/29126/80380/10859/7099/7057/2213/3569/3082/353514/85480"
"GO:0000727","double-strand break repair via break-induced replication",12,0.841068762491181,1.82687770319394,0.000212120440195119,0.00387311478452654,0.00307621716376815,4005,"tags=92%, list=13%, signal=80%","8318/4171/8317/51659/4175/84296/4173/4172/4176/4174/157777"
"GO:0042832","defense response to protozoan",26,-0.606460178515836,-2.12492610836459,0.000213175217018968,0.00388068518188884,0.00308222994355859,2016,"tags=42%, list=7%, signal=40%","64581/602/3566/3662/2633/4615/383/5196/388646/3586/3394"
"GO:0021515","cell differentiation in spinal cord",50,0.639091895081225,1.75916060723648,0.000216670716968101,0.00392792460556649,0.0031197498039315,2068,"tags=30%, list=7%, signal=28%","89780/3110/3236/3226/64843/8022/167826/4821/161357/89884/121643/10660/6656/266727/3975"
"GO:2000179","positive regulation of neural precursor cell proliferation",64,0.61412289103279,1.73452016864208,0.000218362024426907,0.00392792460556649,0.0031197498039315,5409,"tags=44%, list=18%, signal=36%","89780/1950/63827/5080/4192/259266/176/1404/284403/57540/8326/23440/3975/1462/80237/3642/9283/145864/6604/64211/7101/10763/63950/5309/9289/54567/1813/60484"
"GO:0007131","reciprocal meiotic recombination",60,0.610803990231305,1.72369078167135,0.000217903762046158,0.00392792460556649,0.0031197498039315,8655,"tags=65%, list=29%, signal=47%","400629/56159/7153/56979/146956/9319/11105/8438/5888/11144/4438/10635/2177/4439/11077/25788/29893/83990/79173/197342/79703/124817/158401/126549/201254/164045/84464/644186/84057/388649/378708/283847/5889/57697/5885/317761/5892/80198/80010"
"GO:0140527","reciprocal homologous recombination",60,0.610803990231305,1.72369078167135,0.000217903762046158,0.00392792460556649,0.0031197498039315,8655,"tags=65%, list=29%, signal=47%","400629/56159/7153/56979/146956/9319/11105/8438/5888/11144/4438/10635/2177/4439/11077/25788/29893/83990/79173/197342/79703/124817/158401/126549/201254/164045/84464/644186/84057/388649/378708/283847/5889/57697/5885/317761/5892/80198/80010"
"GO:0005977","glycogen metabolic process",84,-0.388023042675229,-1.83478425601237,0.000221263103772482,0.00396833412742244,0.00315184502228381,3826,"tags=33%, list=13%, signal=29%","207/8660/9572/8908/5507/8864/2632/23130/83931/10580/3953/1312/5167/51422/3795/3572/7957/2538/23710/7360/5502/3479/34/2642/178/27232/79660/2998"
"GO:0040020","regulation of meiotic nuclear division",37,0.677582731470739,1.79475624461889,0.000224693876735277,0.00401797722940782,0.00319127400151268,3834,"tags=41%, list=13%, signal=35%","991/286151/346673/56979/9319/11105/11130/10635/10361/4487/143471/23236/54361/221711/388553"
"GO:0033260","nuclear DNA replication",41,0.658417062016574,1.77360922772211,0.000227201624978105,0.00405087132534492,0.00321740010108314,5668,"tags=61%, list=19%, signal=50%","81620/8318/9837/641/5888/7083/4171/51053/8317/4175/79915/2237/4173/80174/4172/64785/1763/675/3978/57379/5111/51750/29980/9400/10926"
"GO:0045916","negative regulation of complement activation",14,-0.730233851523488,-2.1992979150222,0.000229602653109336,0.0040816753171519,0.0032418661377438,2119,"tags=57%, list=7%, signal=53%","722/1379/2/710/79987/5648/11326/1378"
"GO:0032200","telomere organization",193,0.499662700745572,1.51072512936829,0.000230357402186976,0.00408311863174693,0.00324301248877571,8729,"tags=40%, list=29%, signal=29%","7015/4751/9156/898/9212/8367/8358/8355/8356/80119/9401/8365/2146/641/5888/9134/8370/8357/8362/8353/8360/2237/7517/8352/5570/22891/8354/286053/1763/23381/245711/8366/675/8359/100134934/7203/6714/5111/8968/51750/8294/220064/83444/8350/3326/4931/79035/64421/55651/4000/908/554313/84464/5591/10445/7515/149840/283899/64858/121504/225689/5595/22948/5889/79913/142/2145/51548/55719/8607/65057/5892/86/3178/29844/112441434/4798/1736"
"GO:0001756","somitogenesis",64,0.613334594697789,1.73229371541604,0.000235067155551311,0.00414237528183735,0.00329007701802845,3543,"tags=34%, list=12%, signal=30%","89780/22943/85407/1045/145873/134701/51176/7516/10683/6939/55897/8313/10655/8557/3975/84667/1044/4223/4222/2648/2303/9573"
"GO:0043062","extracellular structure organization",331,0.457473960474405,1.39874698842135,0.0002346841032123,0.00414237528183735,0.00329007701802845,5829,"tags=31%, list=19%, signal=26%","1280/89780/9622/3381/5644/5645/169044/25975/4321/4148/255631/1297/4320/1515/1306/170690/1311/1294/642658/80070/11005/170692/4868/25903/1301/333/4322/619552/4319/169611/2191/6939/55612/60495/4312/4314/2295/8313/3673/1758/90993/4326/1277/4318/151887/1282/81621/1287/1288/1300/4241/1295/10893/1284/4015/7093/1298/4017/255743/10609/2192/2303/9313/1278/6692/23213/10631/3915/89932/4323/8751/140766/285590/23127/50509/10630/60681/7101/11174/6662/3549/171019/780/302/84171/50939/10218/871/7490/8985/1289/7042/81794/4358/60484/64094/79148/1299/5268/4016/2670/1290/4316/11173"
"GO:0002828","regulation of type 2 immune response",33,-0.538670139206752,-2.08769100872325,0.000241117386663602,0.00423667709552102,0.00336497612997502,1930,"tags=36%, list=6%, signal=34%","30009/942/3566/114548/975/383/282618/2625/90865/91543/3569/1893"
"GO:0033013","tetrapyrrole metabolic process",62,-0.43660304781997,-1.85569944218911,0.000243387059576428,0.00425600869603536,0.00338033023245164,2977,"tags=35%, list=10%, signal=32%","1371/2235/10857/25974/210/27249/171425/54657/11309/259/166785/2395/54658/81693/211/56898/10599/3162/3263/212/28234/1544"
"GO:0035282","segmentation",100,0.565372418074773,1.65507652497161,0.00024362174489018,0.00425600869603536,0.00338033023245164,5269,"tags=37%, list=17%, signal=31%","89780/22943/85407/163589/1045/145873/3234/134701/51176/7516/10683/79191/6997/6939/55897/8313/10655/8557/3975/84667/1044/130497/388585/4223/4222/2648/2303/9573/6405/497189/11022/153572/9096/7490/441478/1856/3911"
"GO:0032623","interleukin-2 production",65,-0.417545733357805,-1.86114212501816,0.000245515840439202,0.00426451869553709,0.00338708929020936,3622,"tags=32%, list=12%, signal=29%","30009/5336/942/9971/53833/5142/5788/64581/9308/6441/3662/4860/5621/79679/2633/2625/3553/11326/1378/920/7538"
"GO:0032663","regulation of interleukin-2 production",65,-0.417545733357805,-1.86114212501816,0.000245515840439202,0.00426451869553709,0.00338708929020936,3622,"tags=32%, list=12%, signal=29%","30009/5336/942/9971/53833/5142/5788/64581/9308/6441/3662/4860/5621/79679/2633/2625/3553/11326/1378/920/7538"
"GO:0009308","amine metabolic process",120,-0.334523669117286,-1.66562814295527,0.000249475885731808,0.00432092234087492,0.0034318878235708,3264,"tags=32%, list=11%, signal=29%","6622/6581/4128/6303/9971/8639/112483/8942/3067/2034/130013/1312/27284/5053/4129/10394/1610/79814/6817/285671/2625/2639/23498/6505/2643/635/18/29958/27163/217/9464/6999/169355/8564/4929/7054/26/11185/1621"
"GO:0046364","monosaccharide biosynthetic process",93,-0.366123622669364,-1.74212674752461,0.000260242628159897,0.0044945607176789,0.00356979991364033,2941,"tags=33%, list=10%, signal=30%","5207/8864/8850/2542/10993/2875/23411/3953/51422/5091/4485/2805/5950/2538/10891/6652/9104/5236/5106/34/150094/27232/229/2027/2819/23516/2308/467/2203/5105/4837"
"GO:0032757","positive regulation of interleukin-8 production",65,-0.415729511745023,-1.85304661288172,0.000265383961357259,0.0045703340163287,0.00362998277287111,2318,"tags=31%, list=8%, signal=28%","7124/6774/51311/64581/7097/2152/2867/10394/4615/7098/2219/820/929/7099/51744/3553/3569/11027/5054/2658"
"GO:0002456","T cell mediated immunity",132,-0.327418313181016,-1.5855941099529,0.00026825687160773,0.0046067228206404,0.00365888454072986,3647,"tags=27%, list=12%, signal=23%","4092/30009/5562/3004/6693/3383/911/3071/196/53833/5551/7133/64332/3575/5788/722/3554/5873/1379/114548/29126/975/383/10859/3824/2625/1178/8809/912/91543/2213/339390/3553/3569/1378"
"GO:0000097","sulfur amino acid biosynthetic process",17,-0.693582931463974,-2.19117367117128,0.000276779173760239,0.00473964788512589,0.00376446012720586,2913,"tags=53%, list=10%, signal=48%","23743/1491/875/55256/1036/4522/441024/635/102724560"
"GO:0034368","protein-lipid complex remodeling",33,-0.534071532902452,-2.06986847070716,0.00027857141709778,0.00474353913046838,0.00376755074454538,2750,"tags=42%, list=9%, signal=39%","9971/5046/5322/338/3990/4547/9388/4353/345/335/185/116519/3931/1071"
"GO:0034369","plasma lipoprotein particle remodeling",33,-0.534071532902452,-2.06986847070716,0.00027857141709778,0.00474353913046838,0.00376755074454538,2750,"tags=42%, list=9%, signal=39%","9971/5046/5322/338/3990/4547/9388/4353/345/335/185/116519/3931/1071"
"GO:0007218","neuropeptide signaling pathway",107,0.540778761450909,1.58936416497762,0.000279606243313524,0.00474782366097082,0.00377095372819124,4427,"tags=35%, list=15%, signal=30%","10886/6755/11247/4922/9427/2925/84634/27344/2922/4879/51083/6753/339403/22986/2837/2825/6866/4828/796/10887/84109/11251/4852/7301/387129/3060/23620/680/8484/1363/7349/2847/4987/8811/6272/347148/11248"
"GO:0071827","plasma lipoprotein particle organization",48,-0.466215805608227,-1.9592290381471,0.000281234860025044,0.00475604268694903,0.00377748168054748,2750,"tags=38%, list=9%, signal=34%","2235/5568/9971/5046/5322/338/19/3990/4547/9388/4353/345/335/185/116519/84879/3931/1071"
"GO:0061351","neural precursor cell proliferation",170,0.502559419923225,1.50919731933583,0.000281659406897839,0.00475604268694903,0.00377748168054748,5409,"tags=32%, list=18%, signal=26%","131405/10642/89780/1950/63827/5080/2016/4192/9833/259266/176/1404/79801/5454/9928/51176/2637/6496/284403/170302/29127/51286/57540/8326/23440/11023/3975/1462/80237/2258/3642/388610/9048/1627/9283/747/6692/145864/6604/64211/23305/7101/10763/63950/284467/582/5309/9289/54567/9181/2018/1813/8323/60484"
"GO:0140962","multicellular organismal-level chemical homeostasis",79,-0.389047986568383,-1.80965775525284,0.000284479434618693,0.0047903175907181,0.00380470448522193,3755,"tags=33%, list=12%, signal=29%","3791/2235/30061/654/5568/11215/79901/4938/6005/2034/28512/6441/66002/361/7018/7036/3037/59341/3162/360/8529/1080/2038/4153/1579/57817"
"GO:0031341","regulation of cell killing",110,-0.356614702536036,-1.7492954945826,0.000290245414568984,0.0048738717537872,0.00387106728747202,4135,"tags=31%, list=14%, signal=27%","3075/4068/6688/3821/2208/114836/3383/1398/911/3820/3071/5551/22914/259197/3575/5788/64581/3823/8807/387837/1524/1379/383/9437/10859/3824/10666/912/5272/11126/2213/1378/1776/922"
"GO:0002710","negative regulation of T cell mediated immunity",31,-0.548710897098804,-2.06721351303286,0.000297029754350938,0.00497401759910328,0.00395060801512414,4476,"tags=52%, list=15%, signal=44%","23376/3821/4092/30009/6693/3071/196/53833/3575/5788/29126/383/10859/3824/2213/339390"
"GO:0045058","T cell selection",63,-0.429023961300523,-1.83646644094136,0.000299100057596046,0.00499488856514389,0.00396718475697931,3622,"tags=29%, list=12%, signal=25%","30009/4063/114836/6693/1794/4775/387357/5788/6774/1514/3662/3572/2625/969/912/3569/920/9021"
"GO:0031663","lipopolysaccharide-mediated signaling pathway",56,-0.451721997167473,-1.87606597877083,0.00030854014625095,0.00513838012794851,0.00408115277314009,3826,"tags=34%, list=13%, signal=30%","207/3929/5336/654/9450/5581/4792/730249/11213/3055/59307/7097/4064/4615/929/7099/388325/11027/10221"
"GO:0010611","regulation of cardiac muscle hypertrophy",57,-0.453423980233807,-1.89350548725788,0.000320639759829418,0.00532525540845461,0.00422957825943694,3468,"tags=28%, list=11%, signal=25%","1906/817/4775/7133/7132/9472/3572/90523/3479/32/2308/9464/221476/8013/148/27302"
"GO:0030174","regulation of DNA-templated DNA replication initiation",16,0.785621372685821,1.80296945549766,0.000326235128795432,0.0054033807397757,0.00429162921803366,3418,"tags=62%, list=11%, signal=55%","90381/345643/81620/4171/51053/4175/4173/4172/4176/4174"
"GO:0060421","positive regulation of heart growth",36,-0.527147068609374,-2.03197102533224,0.000328667586813698,0.00542883627047585,0.00431184724533444,2407,"tags=36%, list=8%, signal=33%","5629/2627/9472/23493/7049/3479/32/23414/5292/7472/3084/57057/27302"
"GO:0071825","protein-lipid complex organization",51,-0.460349920517258,-1.93872757158845,0.000330525593663113,0.00544469062170052,0.0043244395463818,2750,"tags=37%, list=9%, signal=34%","2235/5568/9971/5046/51429/5322/338/19/3990/4547/9388/4353/345/335/185/116519/84879/3931/1071"
"GO:0006094","gluconeogenesis",86,-0.37519701872066,-1.77261185190141,0.00033337919049445,0.0054674252282166,0.00434249648263778,2941,"tags=34%, list=10%, signal=31%","5207/8864/8850/2542/10993/2875/23411/3953/51422/5091/4485/2805/5950/2538/10891/5236/5106/34/150094/27232/229/2027/2819/23516/2308/467/2203/5105/4837"
"GO:0001655","urogenital system development",66,0.597948034399202,1.69140228018963,0.000333709556984517,0.0054674252282166,0.00434249648263778,3943,"tags=33%, list=13%, signal=29%","3209/3206/10481/3207/1588/116039/655/3239/247/2048/3205/268/3070/768239/3975/5324/130497/652/23213/2735/7849/6662"
"GO:0002323","natural killer cell activation involved in immune response",24,-0.616352280224001,-2.17356169121536,0.000336753829476973,0.00547319297089766,0.0043470775059275,3019,"tags=29%, list=10%, signal=26%","3467/5873/2214/114770/11126/51744/8993"
"GO:0051445","regulation of meiotic cell cycle",70,0.589720741599864,1.6769801682743,0.000335684236475801,0.00547319297089766,0.0043470775059275,4048,"tags=31%, list=13%, signal=27%","995/991/286151/346673/7272/56979/259266/9319/11105/9088/11130/10635/993/10361/4487/5017/143471/23236/54361/221711/388553/124817"
"GO:0060993","kidney morphogenesis",99,0.547492989684549,1.60277098672258,0.00033677020424692,0.00547319297089766,0.0043470775059275,4940,"tags=33%, list=16%, signal=28%","10736/2719/3207/6495/655/65266/170690/51804/9245/2302/79191/2138/2297/3975/130497/3237/55083/80144/388585/652/3217/255743/7475/186/54361/7849/6662/6659/25789/153572/7490/5076/793"
"GO:0051231","spindle elongation",14,0.804518116831349,1.80814221711201,0.00034080274987052,0.00552392050725961,0.00438736779596893,1688,"tags=57%, list=6%, signal=54%","332/24137/9212/9493/9055/55143/29127/3832"
"GO:2000648","positive regulation of stem cell proliferation",50,0.630247250557751,1.73481489052429,0.00034690992291674,0.00560791454059007,0.004454079964691,2424,"tags=24%, list=8%, signal=22%","7015/8091/116039/6664/898/3200/2249/6474/3167/5396/80237/4072"
"GO:0030157","pancreatic juice secretion",12,0.832213186805655,1.80764258890802,0.000372672128136273,0.00600240841526022,0.00476740629137513,2370,"tags=42%, list=8%, signal=38%","65266/1056/6690/27347/362"
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore",23,0.737122934840461,1.80193650967158,0.000374206779471976,0.00600240841526022,0.00476740629137513,3929,"tags=48%, list=13%, signal=42%","332/4751/9212/983/891/55143/29127/1894/9735/10615/3619"
"GO:0044042","glucan metabolic process",86,-0.372378756937715,-1.75929702265452,0.000374284127510453,0.00600240841526022,0.00476740629137513,3826,"tags=33%, list=13%, signal=29%","207/8660/9572/8908/5507/8864/2632/23130/83931/10580/3953/1312/5167/51422/3795/3572/7957/2538/23710/7360/5502/3479/34/2642/178/27232/79660/2998"
"GO:0002209","behavioral defense response",44,0.644711265046858,1.75759425057416,0.000383422410441828,0.00613273522981098,0.00487091822069413,4197,"tags=36%, list=14%, signal=31%","162282/2925/116372/4192/41/23542/2922/3358/2048/55515/2898/1815/1392/7349/7101/477"
"GO:0002295","T-helper cell lineage commitment",28,-0.588375425775519,-2.17933318670099,0.000390040926061303,0.00622217919416742,0.00494195899114792,3622,"tags=36%, list=12%, signal=31%","30009/4063/114836/6693/6774/3662/3572/969/3569/9021"
"GO:0043369","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",35,-0.530214564263418,-2.05240391897017,0.000392755335193512,0.00624903633055924,0.00496329024222993,3622,"tags=31%, list=12%, signal=28%","30009/4063/114836/6693/6774/1514/3662/3572/969/3569/9021"
"GO:0014743","regulation of muscle hypertrophy",60,-0.430498714655205,-1.78208471212281,0.000396477793675721,0.00629174969963932,0.00499721528870969,3468,"tags=27%, list=11%, signal=24%","1906/817/4775/7133/7132/9472/3572/90523/3479/32/2308/9464/221476/8013/148/27302"
"GO:0035116","embryonic hindlimb morphogenesis",28,0.71111865146701,1.78492236385225,0.000399064439162084,0.00631626274203799,0.00501668474571216,2578,"tags=36%, list=8%, signal=33%","9496/2719/5307/257/116039/2249/4487/130497/60529/652"
"GO:0009798","axis specification",97,0.553147015776372,1.61707621370722,0.00040727526951039,0.00642943407232287,0.00510657095049486,4075,"tags=27%, list=13%, signal=23%","10736/2719/5080/5308/163589/1045/145873/25806/3234/134701/6496/6790/55329/6997/4188/6491/55897/8313/3975/1044/652/7475/9573/4838/497189/11022"
"GO:0014742","positive regulation of muscle hypertrophy",28,-0.585998673441416,-2.17052973398804,0.000410250124080022,0.00645957468096907,0.00513051009580867,3939,"tags=39%, list=13%, signal=34%","5530/1906/817/4775/9472/3572/3479/9464/8013/148/27302"
"GO:0042219","cellular modified amino acid catabolic process",30,-0.541850923588796,-2.00949206602324,0.000412722101290314,0.00646831822968381,0.00513745464977231,3349,"tags=43%, list=11%, signal=39%","10840/51449/91227/2679/2806/8659/2687/33/1757/635/29958/112817/64902"
"GO:0006882","intracellular zinc ion homeostasis",36,-0.520966889585377,-2.00814855631756,0.00041293948447503,0.00646831822968381,0.00513745464977231,2243,"tags=39%, list=7%, signal=36%","64116/7779/4489/6505/6279/23516/4499/4501/4502/4495/4493/645745/4494/4496"
"GO:0006555","methionine metabolic process",16,-0.688967838504983,-2.1451073517077,0.000418120807383014,0.00653259879988616,0.00518850942205617,2913,"tags=50%, list=10%, signal=45%","23743/55256/4522/4482/441024/27232/635/4143"
"GO:0060419","heart growth",88,-0.364938650202501,-1.71866366143272,0.000419407652140862,0.0065358590932594,0.00519109890648709,2592,"tags=26%, list=9%, signal=24%","8470/5629/2627/2626/6416/9472/23493/5950/10611/4624/10370/7049/3479/32/23414/5292/1848/7472/221476/3084/57057/148/27302"
"GO:0055023","positive regulation of cardiac muscle tissue growth",32,-0.537270346661751,-2.01665630079147,0.000438317208929137,0.00681302287314981,0.00541123593425606,2262,"tags=34%, list=7%, signal=32%","2627/9472/23493/7049/3479/23414/5292/7472/3084/57057/27302"
"GO:0006576","biogenic amine metabolic process",99,-0.354143585129972,-1.71598576921608,0.000441575824908732,0.00684611931098909,0.00543752274366009,3264,"tags=34%, list=11%, signal=31%","6622/6581/4128/6303/112483/8942/3067/2034/130013/1312/27284/5053/4129/10394/1610/79814/6817/285671/2625/2639/23498/6505/2643/18/27163/217/9464/6999/169355/8564/4929/7054/26/1621"
"GO:2000514","regulation of CD4-positive, alpha-beta T cell activation",81,-0.384486666112316,-1.78162825832394,0.000448407382982954,0.00693429988684354,0.00550756006918376,3647,"tags=27%, list=12%, signal=24%","4092/30009/80149/441864/942/6461/3071/83737/864/64332/9308/6363/3566/3662/114548/246778/29126/975/2625/969/3726/11126"
"GO:0007214","gamma-aminobutyric acid signaling pathway",30,0.691491066349758,1.75290951218292,0.000452486618159566,0.0069795773009753,0.00554352160562972,2869,"tags=37%, list=9%, signal=33%","2556/2566/9568/2555/2563/200959/785/2564/2569/2560/2567"
"GO:0009595","detection of biotic stimulus",37,-0.523005728752552,-2.05500854831421,0.000455763601846683,0.0070077647844956,0.00556590948345741,3068,"tags=41%, list=10%, signal=36%","7096/721/58484/64581/7097/114548/284297/7099/114770/912/54825/8406/8993/3164/1602"
"GO:0045143","homologous chromosome segregation",68,0.590865484169217,1.67692566541998,0.000456626045838958,0.0070077647844956,0.00556590948345741,3749,"tags=35%, list=12%, signal=31%","56159/56979/9232/898/5347/9319/147872/11130/728637/11144/84944/4438/2177/56776/4439/9134/29893/10609/83990/9700/339834/245711/221711/10919"
"GO:0006568","tryptophan metabolic process",10,-0.792173368364368,-2.12868159482515,0.000466757272939585,0.00712734918297864,0.00566088926061302,2502,"tags=70%, list=8%, signal=64%","8942/130013/2639/23498/6999/169355/8564"
"GO:0007096","regulation of exit from mitosis",19,0.763621483923038,1.8143455780577,0.000466769651211237,0.00712734918297864,0.00566088926061302,2130,"tags=32%, list=7%, signal=29%","11065/332/54443/113130/9735/10361"
"GO:0071354","cellular response to interleukin-6",36,-0.517669727973223,-1.99543912993412,0.000480357208875706,0.00731639547790082,0.00581103907272541,2191,"tags=44%, list=7%, signal=41%","3716/406911/6404/406885/4790/6688/6774/55022/3572/820/2266/10402/5740/3569/2204/8074"
"GO:0001662","behavioral fear response",43,0.646672716310297,1.75795418815767,0.000493870511976761,0.00750336602406799,0.00595954022366893,4197,"tags=37%, list=14%, signal=32%","162282/2925/116372/4192/41/23542/2922/3358/2048/55515/2898/1815/1392/7349/7101/477"
"GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation",60,-0.425245455778044,-1.76033841645429,0.000499161100634089,0.00756478648010961,0.0060083233534219,3647,"tags=28%, list=12%, signal=25%","4092/30009/80149/942/6461/3071/864/64332/9308/6363/3566/3662/114548/246778/2625/969/3726"
"GO:0030261","chromosome condensation",45,0.632318003742898,1.72642033509345,0.000501071297899661,0.00757479852336095,0.00601627540777805,4033,"tags=33%, list=13%, signal=29%","8091/7153/64151/5347/983/113130/3009/23397/341567/3024/3006/9918/3008/10051/54892"
"GO:0061900","glial cell activation",55,-0.43508202236664,-1.79095615372247,0.000506647809002866,0.00764004730889396,0.0060680991840249,3638,"tags=42%, list=12%, signal=37%","406955/9572/8530/1956/6622/3764/4317/7124/5788/712/7097/1191/1524/566/728/9839/7098/120892/6348/3949/90865/3553/3569"
"GO:0021510","spinal cord development",100,0.554780045876298,1.62406831514568,0.000508302330353995,0.00764597698909658,0.00607280882601326,3551,"tags=27%, list=12%, signal=24%","89780/3110/3236/644168/5080/3226/64843/6664/8022/3218/1630/167826/4821/57125/161357/89884/121643/10660/6656/266727/3975/4747/7804/7436/387804/6666/64211"
"GO:0042573","retinoic acid metabolic process",32,-0.532346532069841,-1.99817465224637,0.00051106121973387,0.00766803296640265,0.00609032676176453,1105,"tags=34%, list=4%, signal=33%","1562/54658/130/126/1576/124/125/64577/1558/83875/1592"
"GO:0090306","meiotic spindle assembly",15,0.78757153683892,1.79623421072807,0.000512298474330761,0.00766803296640265,0.00609032676176453,2711,"tags=47%, list=9%, signal=43%","220134/9133/259266/221150/10403/6790/347688"
"GO:0070988","demethylation",15,-0.719211030162097,-2.21895954756232,0.000519743863347893,0.00772227279317384,0.00613340668460594,767,"tags=47%, list=3%, signal=46%","1577/25974/64816/1576/1559/1558/1544"
"GO:0002468","dendritic cell antigen processing and presentation",15,-0.71898109934624,-2.21825014912747,0.000519743863347893,0.00772227279317384,0.00613340668460594,5657,"tags=60%, list=19%, signal=49%","1236/968/50856/6366/6363/219972/10875/7057/2213"
"GO:0050994","regulation of lipid catabolic process",64,-0.413797144118673,-1.8232594550896,0.000517952645837099,0.00772227279317384,0.00613340668460594,3826,"tags=36%, list=13%, signal=31%","207/8660/338442/5562/5581/51099/5140/254013/7124/13/8647/83752/2168/3248/27329/345/32/23417/6653/116519/3949/3553/84879"
